Q1,Q2,MRK_Age,Age_groups,Q3,Q3r5oe,Q4,State,Region,States_Division,Q5a,QS5br1,QS5br2,QS5br3,QS5br4,QS5br5,QS5br6,QS5br6oe,Q5_a__1,Q5_b__1,Q5_c__1,Q5_d__1,Q6,Vir_Q7r1,Vir_Q7r2,Vir_Q7r3,Vir_Q7r4,Vir_Q7r5,Vir_Q7r6,Vir_Q7r7,Vir_Q7r8,Vir_Q7r9,Vir_Q7r10,Vir_Q7r11,Vir_Q7r12,Vir_Q7r13,Vir_Q7r14,Vir_Q7r15,Vir_Q7r16,Vir_Q7r17,Vir_Q7r18,Vir_Q7r19,D1,D2,D3,D5,QD6,happiness,anxiety
English,48,45-54,45+,Man,,83274,Idaho,West,Mountain,No,Selected,Other,Other,Other,Other,Other,,8,8,8,1,Spending time with family and coaching football,Selected,Selected,Other,Other,Selected,Other,Other,Other,Other,Selected,Other,Other,Selected,Other,Other,Other,Other,Other,Other,"$75,000 - $99,999",Completed college,I work full time,Married,3,8,1
English,70,65+,45+,Woman,,58330,North Dakota,Midwest,West North Central,No,Selected,Other,Other,Other,Other,Other,,9,10 - completely,10 - completely,0 - not at all,I AM HAPPY WHEN I AM IN CONTACT WITH PEOPLE I CARE ABOUT.,Selected,Selected,Other,Other,Other,Other,Other,Other,Other,Other,Selected,Selected,Selected,Other,Other,Selected,Other,Selected,Other,"$25,000 - $49,999",Completed college,I am retired,Widowed,None,10,0
English,57,55-64,45+,Woman,,19956,Delaware,South,South Atlantic,No,Other,Selected,Other,Other,Other,Other,,6,8,7,0 - not at all,"Being with my churn and natural family, playing with my dog. Being with friends",Selected,Selected,Selected,Other,Selected,Selected,Selected,Other,Other,Selected,Other,Selected,Selected,Other,Other,Other,Other,Selected,Other,"$25,000 - $49,999",Some college,I work full time,"Single, never been married",None,7,0
English,23,18-24,<45,Woman,,99508,Alaska,West,Pacific,No,Selected,Other,Other,Other,Other,Other,,1,1,8,4,Being able to take care of myself,Other,Selected,Other,Other,Other,Other,Selected,Other,Other,Selected,Other,Other,Other,Other,Other,Other,Other,Other,Other,"Up to $24,999",Completed high school,I work part time,"Single, never been married",None,8,4
English,27,25-34,<45,Woman,,87031,New Mexico,West,Mountain,No,Selected,Other,Other,Other,Other,Other,,7,10 - completely,10 - completely,0 - not at all,Having great relationships with my family and friends. Also having a stable boyfriend and being able to enjoy my hobby.,Selected,Selected,Other,Selected,Other,Other,Other,Other,Other,Selected,Other,Other,Selected,Other,Selected,Selected,Other,Other,Other,"$50,000 - $74,999",Graduate degree,I work full time,"Single, never been married",None,10,0
English,60,55-64,45+,Woman,,19711,Delaware,South,South Atlantic,No,Selected,Other,Other,Other,Other,Other,,5,7,5,4,My children being happy and healthy make me happy,Selected,Selected,Other,Other,Other,Other,Other,Other,Selected,Other,Other,Other,Selected,Other,Other,Selected,Other,Other,Other,"$150,000 or greater",Completed college,I am a stay-at-home mom/dad,Married,None,5,4
English,46,45-54,45+,Woman,,87123,New Mexico,West,Mountain,Yes,Selected,Other,Other,Other,Other,Other,,1,3,2,8,Being with and caring for my rescued pitbulls. They're soo amazing and I'm truly blessed to be a part of their lives,Selected,Selected,Other,Other,Other,Other,Selected,Other,Other,Selected,Other,Selected,Other,Other,Other,Other,Other,Other,Other,"Up to $24,999",Trade/technical school,I am unemployed,Living with a partner,None,2,8
English,51,45-54,45+,Man,,72601,Arkansas,South,West South Central,No,Selected,Other,Other,Other,Other,Other,,3,3,5,6,Happy family,Other,Other,Selected,Other,Other,Other,Other,Other,Other,Selected,Other,Other,Selected,Other,Other,Other,Other,Other,Other,"$25,000 - $49,999",Completed high school,I am retired,Married,None,5,6
English,66,65+,45+,Woman,,2896,Rhode Island,Northeast,New England,No,Selected,Other,Other,Other,Other,Other,,10 - completely,10 - completely,10 - completely,0 - not at all,Spending time with my grandchildren and husband.,Selected,Selected,Other,Other,Selected,Other,Other,Other,Other,Other,Other,Selected,Selected,Other,Other,Other,Other,Other,Other,"$50,000 - $74,999",Some college,I am unemployed,Married,None,10,0
English,47,45-54,45+,Woman,,4072,Maine,Northeast,New England,No,Selected,Other,Other,Other,Other,Other,,7,6,7,1,Time with loved ones,Selected,Selected,Other,Other,Selected,Selected,Selected,Other,Other,Other,Other,Other,Selected,Other,Selected,Selected,Other,Other,Other,"$75,000 - $99,999",Completed college,I work part time,Married,None,7,1
English,19,18-24,<45,Man,,83501,Idaho,West,Mountain,No,Selected,Other,Other,Other,Other,Other,,5,3,3,7,Vacations,Other,Other,Selected,Selected,Selected,Other,Other,Other,Other,Other,Other,Other,Selected,Other,Other,Selected,Other,Selected,Other,"Up to $24,999",Completed high school,I work full time,"Single, never been married",None,3,7
English,68,65+,45+,Woman,,3053,New Hampshire,Northeast,New England,No,Selected,Other,Other,Other,Other,Other,,8,8,6,7,MY kids....my grandchildren....life,Selected,Other,Other,Other,Other,Other,Other,Other,Other,Selected,Other,Other,Selected,Other,Other,Other,Other,Other,Other,"$25,000 - $49,999",Completed high school,I work part time,Separate or divorced,None,6,7
English,37,35-44,<45,Man,,97213,Oregon,West,Pacific,No,Selected,Other,Other,Other,Other,Other,,5,4,2,2,Fishing,Other,Selected,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Selected,Other,Other,Other,"$25,000 - $49,999",Completed high school,I am unemployed,"Single, never been married",None,2,2
English,77,65+,45+,Woman,,2919,Rhode Island,Northeast,New England,No,Selected,Other,Other,Other,Other,Other,,7,8,6,1,"Gardening, research, learning Italian, traveling",Other,Selected,Selected,Other,Other,Selected,Other,Other,Selected,Selected,Other,Selected,Selected,Other,Selected,Selected,Other,Selected,Other,"Up to $24,999",Graduate degree,I am retired,Widowed,None,6,1
English,52,45-54,45+,Woman,,2806,Rhode Island,Northeast,New England,No,Selected,Other,Other,Other,Other,Other,,7,8,8,2,My husband makes me happy,Selected,Selected,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Selected,Other,Other,Other,Other,Other,Other,"$75,000 - $99,999",Completed college,I work full time,Married,None,8,2
English,36,35-44,<45,Man,,29349,South Carolina,South,South Atlantic,No,Selected,Other,Other,Other,Other,Other,,6,5,6,7,Spending quality time with my wife and son makes me happy.,Other,Selected,Other,Other,Other,Other,Other,Other,Other,Selected,Other,Other,Other,Other,Other,Other,Other,Other,Other,"$50,000 - $74,999",Graduate degree,I work full time,Married,1,6,7
English,69,65+,45+,Woman,,58051,North Dakota,Midwest,West North Central,No,Selected,Other,Other,Other,Other,Other,,5,2,2,2,"I miss being around people, and having family with me.  I'm happy spending time with my adult grandson, or when I travel to visit my daughter.",Selected,Selected,Other,Other,Other,Other,Other,Other,Other,Other,Other,Selected,Other,Other,Other,Selected,Other,Other,Other,"$50,000 - $74,999",Some college,I am retired,Widowed,None,2,2
English,27,25-34,<45,Man,,25315,West Virginia,South,South Atlantic,No,Selected,Other,Other,Other,Other,Other,,6,6,6,5,My pets,Other,Selected,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Selected,Other,Other,Other,"Up to $24,999",Completed high school,I am unemployed,Living with a partner,None,6,5
English,28,25-34,<45,Man,,2920,Rhode Island,Northeast,New England,No,Selected,Other,Other,Other,Other,Other,,8,8,8,4,This question is so insanely broad and vague that it cannot feasibly be answered as asked.,Other,Selected,Selected,Other,Other,Other,Selected,Other,Other,Selected,Other,Other,Other,Other,Selected,Selected,Other,Other,Other,"$100,000 - $149,999",Completed college,I work full time,Married,None,8,4
English,62,55-64,45+,"Non-binary (e.g. genderqueer, genderfluid)",,5733,Vermont,Northeast,New England,No,Selected,Other,Other,Other,Other,Other,,4,5,5,5,"Having my debts paid, good health, close friends to socialize in person with, family who visit, intellectual stimulation, extra money to travel, and my two cats healthy.",Other,Selected,Other,Selected,Other,Other,Other,Other,Other,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Other,Other,Other,"Up to $24,999",Some college,I am retired,"Single, never been married",None,5,5
English,22,18-24,<45,Man,,57078,South Dakota,Midwest,West North Central,No,Selected,Other,Other,Other,Other,Other,,9,10 - completely,8,5,My family,Selected,Selected,Selected,Other,Other,Other,Other,Other,Other,Selected,Other,Selected,Selected,Other,Selected,Selected,Other,Other,Other,"$25,000 - $49,999",Some college,I work full time,Living with a partner,1,8,5
English,68,65+,45+,Woman,,2860,Rhode Island,Northeast,New England,No,Selected,Other,Other,Other,Other,Other,,3,2,2,0 - not at all,Intellectual stimulation,Selected,Selected,Selected,Selected,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Selected,Other,"Up to $24,999",Graduate degree,I am unemployed,"Single, never been married",None,2,0
English,45,45-54,45+,Woman,,2871,Rhode Island,Northeast,New England,No,Selected,Other,Other,Other,Other,Other,,5,5,6,7,Being out on the boat with my husband,Other,Selected,Selected,Other,Other,Other,Other,Other,Selected,Other,Other,Other,Selected,Other,Other,Selected,Other,Other,Other,"$50,000 - $74,999",Some college,I am a stay-at-home mom/dad,Married,None,6,7
English,53,45-54,45+,Woman,,19720,Delaware,South,South Atlantic,Yes,Selected,Other,Other,Other,Other,Other,,7,8,6,6,"being less anxious, less worrying, free to do whatever I want to do",Other,Selected,Selected,Other,Other,Selected,Selected,Other,Other,Other,Other,Other,Selected,Other,Other,Selected,Other,Selected,Other,"$25,000 - $49,999",Some college,I work part time,Married,1,6,6
English,66,65+,45+,Woman,,19702,Delaware,South,South Atlantic,No,Selected,Other,Other,Other,Other,Other,,3,6,8,2,Relaxing with a book or cross stitching makes me happy.,Selected,Selected,Other,Other,Other,Selected,Other,Other,Other,Selected,Other,Other,Other,Other,Other,Other,Other,Other,Other,"$25,000 - $49,999",Completed high school,I am retired,Separate or divorced,None,8,2
English,64,55-64,45+,Woman,,2879,Rhode Island,Northeast,New England,No,Selected,Other,Other,Other,Other,Other,,8,9,8,7,My family,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Selected,Selected,Other,Other,Other,Selected,Other,Other,Other,"$50,000 - $74,999",Completed college,I am retired,Married,None,8,7
English,64,55-64,45+,Man,,2879,Rhode Island,Northeast,New England,No,Selected,Other,Other,Other,Other,Other,,5,8,6,6,Grandkids little league games,Selected,Selected,Other,Other,Other,Other,Other,Other,Other,Selected,Other,Selected,Selected,Other,Other,Selected,Other,Other,Other,"$75,000 - $99,999",Completed college,I am retired,Married,None,6,6
English,67,65+,45+,Woman,,3054,New Hampshire,Northeast,New England,No,Selected,Other,Other,Other,Other,Other,,8,8,10 - completely,0 - not at all,"The thing that makes me happy is waking up everyday without any aches or pains and being able to help my daughter and son-in-law to obtain their first house.  After that, I will be the happiest I've ever been in my life.",Selected,Selected,Other,Other,Other,Other,Other,Other,Selected,Selected,Other,Selected,Selected,Other,Selected,Selected,Other,Other,Other,"$100,000 - $149,999",Some college,I work full time,Separate or divorced,None,10,0
English,32,25-34,<45,Man,,29418,South Carolina,South,South Atlantic,No,Selected,Other,Other,Other,Other,Other,,6,8,6,5,"My family, significant other, travel, beach and breweries.",Other,Selected,Other,Other,Other,Other,Selected,Other,Other,Selected,Other,Other,Selected,Other,Selected,Other,Other,Other,Other,"$50,000 - $74,999",Completed college,I work full time,"Single, never been married",None,6,5
English,66,65+,45+,Woman,,2828,Rhode Island,Northeast,New England,No,Selected,Other,Other,Other,Other,Other,,8,8,8,1,"Good friends, good food and good health",Selected,Selected,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Selected,Other,Other,Selected,Other,Other,Other,"$75,000 - $99,999",Completed college,I am retired,Married,None,8,1
English,73,65+,45+,Woman,,3218,New Hampshire,Northeast,New England,No,Selected,Other,Other,Other,Other,Other,,7,7,7,3,"My family and friends, they are the most important thing to me and make me happy",Selected,Selected,Other,Other,Other,Other,Selected,Other,Selected,Other,Selected,Other,Other,Other,Selected,Selected,Other,Other,Other,"$50,000 - $74,999",Trade/technical school,I am retired,Married,None,7,3
English,42,35-44,<45,Man,,97368,Oregon,West,Pacific,No,Selected,Other,Other,Other,Other,Other,,5,3,2,7,Cooperative kids money in the bank and the bills paid,Other,Selected,Other,Selected,Other,Other,Other,Other,Other,Selected,Other,Other,Other,Other,Other,Selected,Other,Other,Other,"$50,000 - $74,999",Some college,I am retired,"Single, never been married",2,2,7
English,53,45-54,45+,Man,,30078,Georgia,South,South Atlantic,No,Selected,Other,Other,Other,Other,Other,,7,8,7,5,Playing video games with my wife and relaxing at home without a care in the world.  OF course my wife makes me happy as well which is great!,Other,Selected,Other,Other,Other,Other,Selected,Other,Other,Selected,Other,Selected,Other,Other,Other,Other,Other,Other,Other,"$50,000 - $74,999",Trade/technical school,I work full time,Married,None,7,5
English,72,65+,45+,Woman,,88005,New Mexico,West,Mountain,No,Selected,Other,Other,Other,Selected,Other,,9,9,10 - completely,0 - not at all,Knowing that Jesus loves me and has good plans for me makes me happy.,Other,Selected,Other,Other,Selected,Selected,Selected,Other,Other,Selected,Other,Other,Selected,Other,Other,Other,Other,Other,Other,"Up to $24,999",Graduate degree,I am retired,Separate or divorced,None,10,0
English,40,35-44,<45,Woman,,19805,Delaware,South,South Atlantic,No,Selected,Other,Other,Other,Other,Other,,7,6,7,7,My family and friends,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Selected,"$25,000 - $49,999",Completed high school,I work full time,"Single, never been married",1,7,7
English,90,65+,45+,Woman,,3087,New Hampshire,Northeast,New England,No,Selected,Other,Other,Other,Other,Other,,8,10 - completely,7,4,"Being able to do whatever I want and feeling healthy.  Also, whenever my children visit or call me.",Other,Selected,Other,Other,Other,Other,Selected,Other,Other,Other,Other,Other,Selected,Other,Other,Selected,Other,Other,Other,"Up to $24,999",Trade/technical school,I am retired,Widowed,None,7,4
English,81,65+,45+,Man,,72715,Arkansas,South,West South Central,No,Selected,Other,Other,Other,Other,Other,,8,9,8,8,Doing the things I want to,Selected,Selected,Other,Other,Selected,Other,Other,Other,Selected,Selected,Selected,Other,Selected,Other,Selected,Other,Other,Other,Other,"$25,000 - $49,999",Completed college,I am retired,Married,None,8,8
English,65,65+,45+,Woman,,2857,Rhode Island,Northeast,New England,No,Selected,Other,Other,Other,Other,Other,,6,7,6,8,Spending time with my family,Selected,Selected,Other,Other,Other,Selected,Selected,Other,Other,Selected,Other,Selected,Selected,Other,Selected,Selected,Other,Other,Other,"$25,000 - $49,999",Trade/technical school,I am retired,Married,None,6,8
English,45,45-54,45+,Man,,96797,Hawaii,West,Pacific,No,Other,Other,Selected,Other,Other,Other,,0 - not at all,10 - completely,5,6,Being financially stable would be good,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Selected,"Up to $24,999",Some college,I am a stay-at-home mom/dad,Separate or divorced,2,5,6
English,49,45-54,45+,Man,,30296,Georgia,South,South Atlantic,No,Other,Selected,Other,Other,Other,Other,,7,9,9,0 - not at all,"Waking up every morning, spending time with my family",Selected,Selected,Other,Other,Other,Other,Selected,Other,Other,Selected,Other,Other,Selected,Other,Other,Other,Other,Other,Other,"$75,000 - $99,999",Completed high school,I work full time,Married,1,9,0
English,75,65+,45+,Woman,,59079,Montana,West,Mountain,No,Selected,Other,Other,Other,Other,Other,,7,8,9,2,"Doing things I like to do,shopping,being with my family.",Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Other,Selected,Other,Other,Other,"$50,000 - $74,999",Completed high school,I am retired,Married,None,9,2
English,75,65+,45+,Woman,,87120,New Mexico,West,Mountain,No,Selected,Other,Other,Other,Other,Other,,9,9,9,1,Having freinds and family who I love and who love mwe,Selected,Selected,Other,Other,Other,Other,Selected,Other,Selected,Selected,Other,Selected,Selected,Other,Selected,Other,Other,Other,Other,"$75,000 - $99,999",Graduate degree,I am retired,Married,None,9,1
